config_id,folder,scenario,K,algo,total_budget,alpha,gamma,episode_keep,n_seeds,acc_mean,acc_std,fallback_rate,wall_time_total_sec,per_seed_csv
uniform_gap_K32_BASELINE_NO_ELIM_MIX_a1.000,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K32/uniform_gap_K32_BASELINE_NO_ELIM_MIX_a1p000,uniform_gap,32,BASELINE_NO_ELIM_MIX,40000,1.0,,,10,1.0,0.0,0.0,2.8622536659240723,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K32/uniform_gap_K32_BASELINE_NO_ELIM_MIX_a1p000/per_seed.csv
uniform_gap_K32_FSH_a0.000_g0.000_k0.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K32/uniform_gap_K32_FSH_a0p000_g0p000_k0p000_impl0,uniform_gap,32,FSH,40000,0.0,0.0,0.0,10,0.5,0.5270462766947299,1.0,3.3208398818969727,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K32/uniform_gap_K32_FSH_a0p000_g0p000_k0p000_impl0/per_seed.csv
uniform_gap_K32_FSH_a0.000_g0.000_k0.500_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K32/uniform_gap_K32_FSH_a0p000_g0p000_k0p500_impl0,uniform_gap,32,FSH,40000,0.0,0.0,0.5,10,0.5,0.5270462766947299,1.0,3.2917468547821045,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K32/uniform_gap_K32_FSH_a0p000_g0p000_k0p500_impl0/per_seed.csv
uniform_gap_K32_FSH_a0.000_g0.000_k1.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K32/uniform_gap_K32_FSH_a0p000_g0p000_k1p000_impl0,uniform_gap,32,FSH,40000,0.0,0.0,1.0,10,0.5,0.5270462766947299,1.0,3.349777936935425,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K32/uniform_gap_K32_FSH_a0p000_g0p000_k1p000_impl0/per_seed.csv
uniform_gap_K32_FSH_a0.000_g0.500_k0.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K32/uniform_gap_K32_FSH_a0p000_g0p500_k0p000_impl0,uniform_gap,32,FSH,40000,0.0,0.5,0.0,10,0.2,0.42163702135578396,1.0,3.3566160202026367,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K32/uniform_gap_K32_FSH_a0p000_g0p500_k0p000_impl0/per_seed.csv
uniform_gap_K32_FSH_a0.000_g0.500_k0.500_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K32/uniform_gap_K32_FSH_a0p000_g0p500_k0p500_impl0,uniform_gap,32,FSH,40000,0.0,0.5,0.5,10,0.9,0.31622776601683794,1.0,7.333515644073486,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K32/uniform_gap_K32_FSH_a0p000_g0p500_k0p500_impl0/per_seed.csv
uniform_gap_K32_FSH_a0.000_g0.500_k1.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K32/uniform_gap_K32_FSH_a0p000_g0p500_k1p000_impl0,uniform_gap,32,FSH,40000,0.0,0.5,1.0,10,1.0,0.0,1.0,9.775514125823975,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K32/uniform_gap_K32_FSH_a0p000_g0p500_k1p000_impl0/per_seed.csv
uniform_gap_K32_FSH_a0.000_g1.000_k0.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K32/uniform_gap_K32_FSH_a0p000_g1p000_k0p000_impl0,uniform_gap,32,FSH,40000,0.0,1.0,0.0,10,0.5,0.5270462766947299,1.0,3.1633198261260986,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K32/uniform_gap_K32_FSH_a0p000_g1p000_k0p000_impl0/per_seed.csv
uniform_gap_K32_FSH_a0.000_g1.000_k0.500_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K32/uniform_gap_K32_FSH_a0p000_g1p000_k0p500_impl0,uniform_gap,32,FSH,40000,0.0,1.0,0.5,10,1.0,0.0,1.0,9.74406623840332,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K32/uniform_gap_K32_FSH_a0p000_g1p000_k0p500_impl0/per_seed.csv
uniform_gap_K32_FSH_a0.000_g1.000_k1.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K32/uniform_gap_K32_FSH_a0p000_g1p000_k1p000_impl0,uniform_gap,32,FSH,40000,0.0,1.0,1.0,10,1.0,0.0,1.0,9.946475267410278,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K32/uniform_gap_K32_FSH_a0p000_g1p000_k1p000_impl0/per_seed.csv
uniform_gap_K32_FSH_a0.500_g0.000_k0.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K32/uniform_gap_K32_FSH_a0p500_g0p000_k0p000_impl0,uniform_gap,32,FSH,40000,0.5,0.0,0.0,10,0.2,0.42163702135578396,1.0,2.418351411819458,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K32/uniform_gap_K32_FSH_a0p500_g0p000_k0p000_impl0/per_seed.csv
uniform_gap_K32_FSH_a0.500_g0.000_k0.500_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K32/uniform_gap_K32_FSH_a0p500_g0p000_k0p500_impl0,uniform_gap,32,FSH,40000,0.5,0.0,0.5,10,0.2,0.42163702135578396,1.0,2.2049949169158936,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K32/uniform_gap_K32_FSH_a0p500_g0p000_k0p500_impl0/per_seed.csv
uniform_gap_K32_FSH_a0.500_g0.000_k1.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K32/uniform_gap_K32_FSH_a0p500_g0p000_k1p000_impl0,uniform_gap,32,FSH,40000,0.5,0.0,1.0,10,0.2,0.42163702135578396,1.0,2.371229887008667,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K32/uniform_gap_K32_FSH_a0p500_g0p000_k1p000_impl0/per_seed.csv
uniform_gap_K32_FSH_a0.500_g0.500_k0.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K32/uniform_gap_K32_FSH_a0p500_g0p500_k0p000_impl0,uniform_gap,32,FSH,40000,0.5,0.5,0.0,10,0.8,0.4216370213557839,1.0,2.434417247772217,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K32/uniform_gap_K32_FSH_a0p500_g0p500_k0p000_impl0/per_seed.csv
uniform_gap_K32_FSH_a0.500_g0.500_k0.500_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K32/uniform_gap_K32_FSH_a0p500_g0p500_k0p500_impl0,uniform_gap,32,FSH,40000,0.5,0.5,0.5,10,1.0,0.0,1.0,5.812407493591309,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K32/uniform_gap_K32_FSH_a0p500_g0p500_k0p500_impl0/per_seed.csv
uniform_gap_K32_FSH_a0.500_g0.500_k1.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K32/uniform_gap_K32_FSH_a0p500_g0p500_k1p000_impl0,uniform_gap,32,FSH,40000,0.5,0.5,1.0,10,1.0,0.0,1.0,8.193259954452515,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K32/uniform_gap_K32_FSH_a0p500_g0p500_k1p000_impl0/per_seed.csv
uniform_gap_K32_FSH_a0.500_g1.000_k0.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K32/uniform_gap_K32_FSH_a0p500_g1p000_k0p000_impl0,uniform_gap,32,FSH,40000,0.5,1.0,0.0,10,0.6,0.5163977794943222,1.0,2.457052707672119,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K32/uniform_gap_K32_FSH_a0p500_g1p000_k0p000_impl0/per_seed.csv
uniform_gap_K32_FSH_a0.500_g1.000_k0.500_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K32/uniform_gap_K32_FSH_a0p500_g1p000_k0p500_impl0,uniform_gap,32,FSH,40000,0.5,1.0,0.5,10,1.0,0.0,1.0,7.665643692016602,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K32/uniform_gap_K32_FSH_a0p500_g1p000_k0p500_impl0/per_seed.csv
uniform_gap_K32_FSH_a0.500_g1.000_k1.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K32/uniform_gap_K32_FSH_a0p500_g1p000_k1p000_impl0,uniform_gap,32,FSH,40000,0.5,1.0,1.0,10,1.0,0.0,1.0,7.5511534214019775,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K32/uniform_gap_K32_FSH_a0p500_g1p000_k1p000_impl0/per_seed.csv
uniform_gap_K32_FSH_a1.000_g0.000_k0.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K32/uniform_gap_K32_FSH_a1p000_g0p000_k0p000_impl0,uniform_gap,32,FSH,40000,1.0,0.0,0.0,10,0.6,0.5163977794943223,1.0,1.6493024826049805,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K32/uniform_gap_K32_FSH_a1p000_g0p000_k0p000_impl0/per_seed.csv
uniform_gap_K32_FSH_a1.000_g0.000_k0.500_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K32/uniform_gap_K32_FSH_a1p000_g0p000_k0p500_impl0,uniform_gap,32,FSH,40000,1.0,0.0,0.5,10,1.0,0.0,1.0,6.664232015609741,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K32/uniform_gap_K32_FSH_a1p000_g0p000_k0p500_impl0/per_seed.csv
uniform_gap_K32_FSH_a1.000_g0.000_k1.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K32/uniform_gap_K32_FSH_a1p000_g0p000_k1p000_impl0,uniform_gap,32,FSH,40000,1.0,0.0,1.0,10,1.0,0.0,1.0,7.610979318618774,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K32/uniform_gap_K32_FSH_a1p000_g0p000_k1p000_impl0/per_seed.csv
uniform_gap_K32_FSH_a1.000_g0.500_k0.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K32/uniform_gap_K32_FSH_a1p000_g0p500_k0p000_impl0,uniform_gap,32,FSH,40000,1.0,0.5,0.0,10,0.6,0.5163977794943223,1.0,1.650261402130127,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K32/uniform_gap_K32_FSH_a1p000_g0p500_k0p000_impl0/per_seed.csv
uniform_gap_K32_FSH_a1.000_g0.500_k0.500_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K32/uniform_gap_K32_FSH_a1p000_g0p500_k0p500_impl0,uniform_gap,32,FSH,40000,1.0,0.5,0.5,10,1.0,0.0,1.0,5.4355809688568115,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K32/uniform_gap_K32_FSH_a1p000_g0p500_k0p500_impl0/per_seed.csv
uniform_gap_K32_FSH_a1.000_g0.500_k1.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K32/uniform_gap_K32_FSH_a1p000_g0p500_k1p000_impl0,uniform_gap,32,FSH,40000,1.0,0.5,1.0,10,1.0,0.0,1.0,7.559368133544922,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K32/uniform_gap_K32_FSH_a1p000_g0p500_k1p000_impl0/per_seed.csv
uniform_gap_K32_FSH_a1.000_g1.000_k0.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K32/uniform_gap_K32_FSH_a1p000_g1p000_k0p000_impl0,uniform_gap,32,FSH,40000,1.0,1.0,0.0,10,0.6,0.5163977794943223,1.0,1.634178638458252,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K32/uniform_gap_K32_FSH_a1p000_g1p000_k0p000_impl0/per_seed.csv
uniform_gap_K32_FSH_a1.000_g1.000_k0.500_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K32/uniform_gap_K32_FSH_a1p000_g1p000_k0p500_impl0,uniform_gap,32,FSH,40000,1.0,1.0,0.5,10,1.0,0.0,1.0,6.183023691177368,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K32/uniform_gap_K32_FSH_a1p000_g1p000_k0p500_impl0/per_seed.csv
uniform_gap_K32_FSH_a1.000_g1.000_k1.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K32/uniform_gap_K32_FSH_a1p000_g1p000_k1p000_impl0,uniform_gap,32,FSH,40000,1.0,1.0,1.0,10,1.0,0.0,1.0,6.365395784378052,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K32/uniform_gap_K32_FSH_a1p000_g1p000_k1p000_impl0/per_seed.csv
uniform_gap_K64_BASELINE_NO_ELIM_MIX_a0.000,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K64/uniform_gap_K64_BASELINE_NO_ELIM_MIX_a0p000,uniform_gap,64,BASELINE_NO_ELIM_MIX,80000,0.0,,,10,0.5,0.5270462766947299,0.0,7.577677011489868,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K64/uniform_gap_K64_BASELINE_NO_ELIM_MIX_a0p000/per_seed.csv
uniform_gap_K64_BASELINE_NO_ELIM_MIX_a0.500,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K64/uniform_gap_K64_BASELINE_NO_ELIM_MIX_a0p500,uniform_gap,64,BASELINE_NO_ELIM_MIX,80000,0.5,,,10,0.7,0.48304589153964794,0.0,7.1463539600372314,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K64/uniform_gap_K64_BASELINE_NO_ELIM_MIX_a0p500/per_seed.csv
uniform_gap_K64_BASELINE_NO_ELIM_MIX_a1.000,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K64/uniform_gap_K64_BASELINE_NO_ELIM_MIX_a1p000,uniform_gap,64,BASELINE_NO_ELIM_MIX,80000,1.0,,,10,1.0,0.0,0.0,4.962710618972778,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K64/uniform_gap_K64_BASELINE_NO_ELIM_MIX_a1p000/per_seed.csv
uniform_gap_K64_FSH_a0.000_g0.000_k0.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K64/uniform_gap_K64_FSH_a0p000_g0p000_k0p000_impl0,uniform_gap,64,FSH,80000,0.0,0.0,0.0,10,0.3,0.4830458915396479,1.0,5.234186172485352,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K64/uniform_gap_K64_FSH_a0p000_g0p000_k0p000_impl0/per_seed.csv
uniform_gap_K64_FSH_a0.000_g0.000_k0.500_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K64/uniform_gap_K64_FSH_a0p000_g0p000_k0p500_impl0,uniform_gap,64,FSH,80000,0.0,0.0,0.5,10,0.3,0.4830458915396479,1.0,5.852342844009399,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K64/uniform_gap_K64_FSH_a0p000_g0p000_k0p500_impl0/per_seed.csv
uniform_gap_K64_FSH_a0.000_g0.000_k1.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K64/uniform_gap_K64_FSH_a0p000_g0p000_k1p000_impl0,uniform_gap,64,FSH,80000,0.0,0.0,1.0,10,0.3,0.4830458915396479,1.0,5.374473810195923,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K64/uniform_gap_K64_FSH_a0p000_g0p000_k1p000_impl0/per_seed.csv
uniform_gap_K64_FSH_a0.000_g0.500_k0.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K64/uniform_gap_K64_FSH_a0p000_g0p500_k0p000_impl0,uniform_gap,64,FSH,80000,0.0,0.5,0.0,10,0.4,0.5163977794943222,1.0,5.628460645675659,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K64/uniform_gap_K64_FSH_a0p000_g0p500_k0p000_impl0/per_seed.csv
uniform_gap_K64_FSH_a0.000_g0.500_k0.500_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K64/uniform_gap_K64_FSH_a0p000_g0p500_k0p500_impl0,uniform_gap,64,FSH,80000,0.0,0.5,0.5,10,0.6,0.5163977794943223,1.0,9.660935163497925,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K64/uniform_gap_K64_FSH_a0p000_g0p500_k0p500_impl0/per_seed.csv
uniform_gap_K64_FSH_a0.000_g0.500_k1.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K64/uniform_gap_K64_FSH_a0p000_g0p500_k1p000_impl0,uniform_gap,64,FSH,80000,0.0,0.5,1.0,10,1.0,0.0,1.0,15.376675605773926,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K64/uniform_gap_K64_FSH_a0p000_g0p500_k1p000_impl0/per_seed.csv
uniform_gap_K64_FSH_a0.000_g1.000_k0.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K64/uniform_gap_K64_FSH_a0p000_g1p000_k0p000_impl0,uniform_gap,64,FSH,80000,0.0,1.0,0.0,10,0.3,0.4830458915396479,1.0,6.302405595779419,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K64/uniform_gap_K64_FSH_a0p000_g1p000_k0p000_impl0/per_seed.csv
uniform_gap_K64_FSH_a0.000_g1.000_k0.500_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K64/uniform_gap_K64_FSH_a0p000_g1p000_k0p500_impl0,uniform_gap,64,FSH,80000,0.0,1.0,0.5,10,1.0,0.0,1.0,14.813899278640747,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K64/uniform_gap_K64_FSH_a0p000_g1p000_k0p500_impl0/per_seed.csv
uniform_gap_K64_FSH_a0.000_g1.000_k1.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K64/uniform_gap_K64_FSH_a0p000_g1p000_k1p000_impl0,uniform_gap,64,FSH,80000,0.0,1.0,1.0,10,0.6,0.5163977794943223,1.0,18.350698947906494,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K64/uniform_gap_K64_FSH_a0p000_g1p000_k1p000_impl0/per_seed.csv
uniform_gap_K64_FSH_a0.500_g0.000_k0.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K64/uniform_gap_K64_FSH_a0p500_g0p000_k0p000_impl0,uniform_gap,64,FSH,80000,0.5,0.0,0.0,10,0.3,0.4830458915396479,1.0,4.292933940887451,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K64/uniform_gap_K64_FSH_a0p500_g0p000_k0p000_impl0/per_seed.csv
uniform_gap_K64_FSH_a0.500_g0.000_k0.500_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K64/uniform_gap_K64_FSH_a0p500_g0p000_k0p500_impl0,uniform_gap,64,FSH,80000,0.5,0.0,0.5,10,0.3,0.4830458915396479,1.0,4.348618507385254,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K64/uniform_gap_K64_FSH_a0p500_g0p000_k0p500_impl0/per_seed.csv
uniform_gap_K64_FSH_a0.500_g0.000_k1.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K64/uniform_gap_K64_FSH_a0p500_g0p000_k1p000_impl0,uniform_gap,64,FSH,80000,0.5,0.0,1.0,10,0.3,0.4830458915396479,1.0,4.343657970428467,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K64/uniform_gap_K64_FSH_a0p500_g0p000_k1p000_impl0/per_seed.csv
uniform_gap_K64_FSH_a0.500_g0.500_k0.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K64/uniform_gap_K64_FSH_a0p500_g0p500_k0p000_impl0,uniform_gap,64,FSH,80000,0.5,0.5,0.0,10,0.5,0.5270462766947299,1.0,4.611269474029541,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K64/uniform_gap_K64_FSH_a0p500_g0p500_k0p000_impl0/per_seed.csv
uniform_gap_K64_FSH_a0.500_g0.500_k0.500_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K64/uniform_gap_K64_FSH_a0p500_g0p500_k0p500_impl0,uniform_gap,64,FSH,80000,0.5,0.5,0.5,10,0.8,0.42163702135578396,1.0,8.51554536819458,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K64/uniform_gap_K64_FSH_a0p500_g0p500_k0p500_impl0/per_seed.csv
uniform_gap_K64_FSH_a0.500_g0.500_k1.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K64/uniform_gap_K64_FSH_a0p500_g0p500_k1p000_impl0,uniform_gap,64,FSH,80000,0.5,0.5,1.0,10,1.0,0.0,1.0,11.970832109451294,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K64/uniform_gap_K64_FSH_a0p500_g0p500_k1p000_impl0/per_seed.csv
uniform_gap_K64_FSH_a0.500_g1.000_k0.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K64/uniform_gap_K64_FSH_a0p500_g1p000_k0p000_impl0,uniform_gap,64,FSH,80000,0.5,1.0,0.0,10,0.4,0.5163977794943223,1.0,4.690093755722046,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K64/uniform_gap_K64_FSH_a0p500_g1p000_k0p000_impl0/per_seed.csv
uniform_gap_K64_FSH_a0.500_g1.000_k0.500_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K64/uniform_gap_K64_FSH_a0p500_g1p000_k0p500_impl0,uniform_gap,64,FSH,80000,0.5,1.0,0.5,10,1.0,0.0,1.0,12.784732103347778,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K64/uniform_gap_K64_FSH_a0p500_g1p000_k0p500_impl0/per_seed.csv
uniform_gap_K64_FSH_a0.500_g1.000_k1.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K64/uniform_gap_K64_FSH_a0p500_g1p000_k1p000_impl0,uniform_gap,64,FSH,80000,0.5,1.0,1.0,10,0.9,0.31622776601683794,1.0,14.480422496795654,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K64/uniform_gap_K64_FSH_a0p500_g1p000_k1p000_impl0/per_seed.csv
uniform_gap_K64_FSH_a1.000_g0.000_k0.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K64/uniform_gap_K64_FSH_a1p000_g0p000_k0p000_impl0,uniform_gap,64,FSH,80000,1.0,0.0,0.0,10,0.6,0.5163977794943223,1.0,3.1109530925750732,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K64/uniform_gap_K64_FSH_a1p000_g0p000_k0p000_impl0/per_seed.csv
uniform_gap_K64_FSH_a1.000_g0.000_k0.500_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K64/uniform_gap_K64_FSH_a1p000_g0p000_k0p500_impl0,uniform_gap,64,FSH,80000,1.0,0.0,0.5,10,1.0,0.0,1.0,9.884995698928833,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K64/uniform_gap_K64_FSH_a1p000_g0p000_k0p500_impl0/per_seed.csv
uniform_gap_K64_FSH_a1.000_g0.000_k1.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K64/uniform_gap_K64_FSH_a1p000_g0p000_k1p000_impl0,uniform_gap,64,FSH,80000,1.0,0.0,1.0,10,0.9,0.31622776601683794,1.0,11.283326864242554,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K64/uniform_gap_K64_FSH_a1p000_g0p000_k1p000_impl0/per_seed.csv
uniform_gap_K64_FSH_a1.000_g0.500_k0.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K64/uniform_gap_K64_FSH_a1p000_g0p500_k0p000_impl0,uniform_gap,64,FSH,80000,1.0,0.5,0.0,10,0.6,0.5163977794943223,1.0,3.0493974685668945,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K64/uniform_gap_K64_FSH_a1p000_g0p500_k0p000_impl0/per_seed.csv
uniform_gap_K64_FSH_a1.000_g0.500_k0.500_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K64/uniform_gap_K64_FSH_a1p000_g0p500_k0p500_impl0,uniform_gap,64,FSH,80000,1.0,0.5,0.5,10,1.0,0.0,1.0,9.443448305130005,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K64/uniform_gap_K64_FSH_a1p000_g0p500_k0p500_impl0/per_seed.csv
