seed,env_seed,algo_seed,perm,best_arm,final_arm,correct,wall_time_sec,spent_budget,duels,rewards,rounds_executed,seed_md
751,13096,68641,"5,15,12,6,1,8,11,3,9,4,2,0,7,10,14,13",11,11,1,1.117584466934204,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_751.md
752,13097,68642,"2,3,12,10,0,15,5,14,9,4,1,6,8,13,7,11",4,4,1,1.2790563106536865,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_752.md
753,13098,68643,"8,11,9,1,7,2,3,15,10,5,0,4,6,12,13,14",10,10,1,1.1921663284301758,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_753.md
754,13099,68644,"0,8,13,3,11,5,10,9,2,14,7,6,1,12,15,4",0,0,1,1.2406113147735596,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_754.md
755,13100,68645,"12,4,7,9,5,3,8,2,6,1,11,15,14,10,0,13",14,14,1,1.2319228649139404,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_755.md
756,13101,68646,"13,3,7,10,1,5,8,12,2,9,11,0,6,4,14,15",11,11,1,1.2494220733642578,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_756.md
757,13102,68647,"7,8,13,6,9,15,4,10,11,14,0,12,2,1,5,3",10,10,1,1.038393259048462,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_757.md
758,13103,68648,"9,3,13,1,14,11,15,0,6,5,8,12,7,2,10,4",7,7,1,1.1786854267120361,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_758.md
759,13104,68649,"3,12,13,14,10,2,11,15,5,6,8,1,9,0,4,7",13,13,1,1.041992425918579,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_759.md
760,13105,68650,"7,1,13,12,10,0,2,5,15,9,14,4,11,8,6,3",5,5,1,1.2156715393066406,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_760.md
761,13106,68651,"0,3,8,5,7,2,15,13,12,14,10,4,9,1,11,6",0,0,1,1.2566347122192383,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_761.md
762,13107,68652,"0,13,8,7,12,3,9,15,4,14,6,2,1,10,11,5",0,0,1,1.3052301406860352,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_762.md
763,13108,68653,"10,8,9,13,2,3,14,0,5,12,4,11,1,15,7,6",7,7,1,1.2214455604553223,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_763.md
764,13109,68654,"7,14,2,4,12,0,8,6,5,3,9,15,1,10,11,13",5,5,1,1.080613613128662,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_764.md
765,13110,68655,"12,11,6,7,14,9,8,0,2,5,4,1,10,3,15,13",7,7,1,1.1531426906585693,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_765.md
766,13111,68656,"6,7,11,10,3,8,2,5,1,0,15,12,4,14,9,13",9,9,1,1.0732421875,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_766.md
767,13112,68657,"0,10,5,11,13,4,3,7,1,6,8,15,14,9,2,12",0,0,1,1.0901093482971191,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_767.md
768,13113,68658,"10,7,12,13,6,5,14,15,3,11,1,2,9,8,4,0",15,15,1,1.2446496486663818,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_768.md
769,13114,68659,"10,7,12,1,2,0,14,3,8,6,11,9,13,15,4,5",5,5,1,1.1357381343841553,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_769.md
770,13115,68660,"5,14,12,3,4,7,0,10,1,11,13,8,6,15,9,2",6,6,1,1.2359070777893066,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_770.md
771,13116,68661,"2,5,0,15,7,10,11,4,9,8,13,12,6,3,14,1",2,2,1,1.112004041671753,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_771.md
772,13117,68662,"11,3,15,12,7,6,13,8,2,1,5,4,0,14,9,10",12,12,1,1.2899737358093262,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_772.md
773,13118,68663,"12,14,5,11,2,9,13,1,3,10,15,0,4,8,6,7",11,11,1,1.2356576919555664,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_773.md
774,13119,68664,"6,1,15,3,10,4,7,5,8,12,14,13,11,9,2,0",15,15,1,1.248915672302246,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_774.md
775,13120,68665,"7,8,2,0,5,3,13,9,12,6,1,4,15,11,10,14",3,3,1,1.2620148658752441,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_775.md
776,13121,68666,"11,1,10,8,14,4,5,6,9,13,0,2,12,7,3,15",10,10,1,1.2867801189422607,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_776.md
777,13122,68667,"2,12,10,15,9,1,3,7,13,6,8,11,5,0,14,4",13,13,1,1.233384132385254,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_777.md
778,13123,68668,"3,12,15,9,10,14,7,2,5,13,0,1,4,6,11,8",10,10,1,1.071049451828003,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_778.md
779,13124,68669,"1,10,11,15,0,3,2,8,7,4,14,12,5,9,13,6",4,4,1,1.1808819770812988,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_779.md
780,13125,68670,"4,9,13,12,14,2,10,6,15,1,11,3,7,8,0,5",14,14,1,1.177011489868164,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_780.md
781,13126,68671,"5,11,6,10,9,0,2,7,4,8,12,1,14,15,3,13",5,5,1,1.2650153636932373,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_781.md
782,13127,68672,"8,3,2,13,1,6,7,5,15,11,10,9,14,12,4,0",15,15,1,1.1130435466766357,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_782.md
783,13128,68673,"8,7,10,11,5,1,13,14,0,2,9,6,12,15,3,4",8,8,1,1.2312791347503662,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_783.md
784,13129,68674,"5,4,13,7,15,1,12,0,11,10,8,14,6,3,2,9",7,7,1,1.310472011566162,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_784.md
785,13130,68675,"8,11,4,0,7,2,14,15,13,5,9,3,6,1,10,12",3,3,1,1.2617599964141846,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_785.md
786,13131,68676,"7,9,12,2,15,11,5,6,10,14,0,4,1,8,13,3",10,10,1,1.2172417640686035,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_786.md
787,13132,68677,"0,1,6,9,15,13,8,5,3,14,10,7,11,4,2,12",0,0,1,1.1062467098236084,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_787.md
788,13133,68678,"3,9,14,8,2,15,10,13,7,1,5,0,11,4,6,12",11,11,1,1.1347744464874268,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_788.md
789,13134,68679,"14,0,3,7,12,4,10,1,6,15,5,13,9,11,2,8",1,1,1,1.1879377365112305,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_789.md
790,13135,68680,"10,14,15,7,1,4,2,6,13,3,12,5,8,9,0,11",14,14,1,1.2131266593933105,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_790.md
791,13136,68681,"5,12,15,14,7,9,0,11,8,4,6,1,3,10,2,13",6,6,1,1.2586722373962402,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_791.md
792,13137,68682,"14,7,0,1,9,15,12,2,5,10,13,4,6,8,3,11",2,2,1,1.184373140335083,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_792.md
793,13138,68683,"7,1,14,12,13,15,8,6,4,10,5,3,0,11,9,2",12,12,1,1.174471378326416,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_793.md
794,13139,68684,"4,7,11,0,2,6,15,3,1,14,8,9,5,12,10,13",3,3,1,1.2396154403686523,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_794.md
795,13140,68685,"1,9,5,8,3,13,4,15,10,2,0,12,7,14,6,11",10,10,1,1.161144733428955,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_795.md
796,13141,68686,"7,8,14,3,0,10,9,4,11,2,6,15,12,1,13,5",4,4,1,1.0622715950012207,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_796.md
797,13142,68687,"11,0,5,13,15,12,14,4,9,8,2,3,6,1,10,7",1,1,1,1.1599361896514893,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_797.md
798,13143,68688,"15,7,4,9,10,0,11,1,8,5,12,3,6,14,2,13",5,5,1,1.1216576099395752,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_798.md
799,13144,68689,"6,9,1,10,11,7,5,2,3,8,0,14,12,13,4,15",10,10,1,1.2163581848144531,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_799.md
800,13145,68690,"0,12,8,14,5,9,4,1,6,2,7,15,11,3,13,10",0,0,1,1.2485167980194092,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_800.md
801,13146,68691,"15,11,0,8,9,12,2,14,1,6,13,5,10,4,7,3",2,2,1,1.1624765396118164,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_801.md
802,13147,68692,"1,11,12,0,10,6,14,13,9,3,4,5,15,8,7,2",3,3,1,1.3320870399475098,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_802.md
803,13148,68693,"4,15,3,9,13,11,7,6,2,10,12,14,1,8,0,5",14,14,1,1.0795793533325195,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_803.md
804,13149,68694,"4,6,9,0,2,1,10,3,7,8,12,14,11,5,13,15",3,3,1,1.1566698551177979,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_804.md
805,13150,68695,"5,13,4,1,10,6,0,11,12,2,7,9,15,14,3,8",6,6,1,1.128216028213501,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_805.md
806,13151,68696,"12,5,11,9,2,4,7,8,10,1,6,13,15,0,3,14",13,13,1,1.2442572116851807,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_806.md
807,13152,68697,"4,11,6,13,8,12,1,14,5,9,7,2,15,0,3,10",13,13,1,1.2133092880249023,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_807.md
808,13153,68698,"4,11,9,14,8,13,5,0,1,6,2,7,3,12,15,10",7,7,1,1.2011935710906982,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_808.md
809,13154,68699,"5,15,14,1,10,2,7,13,4,6,3,0,8,9,11,12",11,11,1,1.1789898872375488,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_809.md
810,13155,68700,"6,15,3,7,1,9,12,8,10,11,13,14,0,2,5,4",12,12,1,1.254143476486206,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_810.md
811,13156,68701,"3,8,0,5,13,10,6,11,15,1,2,7,4,12,9,14",2,2,1,1.1802897453308105,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_811.md
812,13157,68702,"0,10,2,9,1,7,14,13,4,15,6,3,12,8,11,5",0,0,1,1.2166204452514648,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_812.md
813,13158,68703,"10,14,12,11,8,9,13,4,2,1,5,0,3,6,7,15",11,11,1,1.2532801628112793,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_813.md
814,13159,68704,"9,5,13,15,12,0,11,2,10,14,8,7,1,4,6,3",5,5,1,1.1452112197875977,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_814.md
815,13160,68705,"7,5,3,4,15,10,1,14,0,13,11,9,12,6,2,8",8,8,1,1.2725799083709717,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_815.md
816,13161,68706,"0,12,7,13,4,6,9,5,3,11,1,8,10,14,15,2",0,0,1,1.1889734268188477,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_816.md
817,13162,68707,"2,14,0,3,15,5,8,7,6,13,10,9,1,4,11,12",2,2,1,1.1942615509033203,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_817.md
818,13163,68708,"0,5,6,4,11,14,9,15,12,3,2,1,8,13,7,10",0,0,1,1.2012951374053955,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_818.md
819,13164,68709,"8,11,3,5,2,1,6,13,0,15,14,9,7,4,10,12",8,8,1,1.1667370796203613,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_819.md
820,13165,68710,"8,9,0,15,14,7,12,2,3,1,10,6,11,13,5,4",2,2,1,1.1880533695220947,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_820.md
821,13166,68711,"2,1,3,6,13,11,14,5,15,7,10,9,8,0,4,12",13,13,1,0.9760427474975586,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_821.md
822,13167,68712,"8,15,14,5,4,3,10,13,0,7,1,9,12,11,6,2",8,8,1,1.2129545211791992,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_822.md
823,13168,68713,"13,6,5,14,3,10,8,4,12,7,9,11,1,0,2,15",13,13,1,1.1335105895996094,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_823.md
824,13169,68714,"10,7,9,8,3,11,15,5,13,12,0,6,1,14,2,4",10,10,1,1.2473235130310059,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_824.md
825,13170,68715,"14,13,9,15,10,1,11,5,12,6,0,3,4,2,7,8",10,10,1,1.2315335273742676,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_825.md
826,13171,68716,"4,9,3,0,7,14,10,15,8,13,12,1,5,2,6,11",3,3,1,1.2719011306762695,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_826.md
827,13172,68717,"14,13,9,7,2,6,12,15,10,3,4,5,0,1,11,8",12,12,1,1.2578191757202148,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_827.md
828,13173,68718,"13,1,15,0,4,9,12,10,6,7,3,11,8,14,5,2",3,3,1,1.1141154766082764,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_828.md
829,13174,68719,"10,13,0,15,8,2,11,1,14,7,12,3,9,4,6,5",2,2,1,1.1227355003356934,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_829.md
830,13175,68720,"3,14,5,12,11,2,1,10,7,9,13,8,6,4,0,15",14,14,1,1.2487521171569824,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_830.md
831,13176,68721,"0,1,15,14,4,8,3,5,12,13,6,9,2,11,10,7",0,0,1,1.111018180847168,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_831.md
832,13177,68722,"8,4,15,11,7,0,5,14,13,12,1,3,6,10,2,9",5,5,1,1.2954437732696533,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_832.md
833,13178,68723,"12,3,7,1,10,2,11,15,8,5,13,4,0,14,9,6",12,12,1,1.019521951675415,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_833.md
834,13179,68724,"9,2,1,7,11,10,14,3,13,6,12,15,4,5,0,8",14,14,1,1.1186683177947998,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_834.md
835,13180,68725,"14,5,3,12,4,2,6,1,8,15,0,9,13,11,7,10",10,10,1,1.2433593273162842,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_835.md
836,13181,68726,"8,12,13,1,0,10,11,4,3,2,5,7,9,14,6,15",4,4,1,1.203770637512207,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_836.md
837,13182,68727,"13,6,10,0,12,8,11,2,7,5,4,1,9,14,15,3",3,3,1,1.1997718811035156,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_837.md
838,13183,68728,"4,10,8,5,7,14,6,3,2,9,1,12,15,11,0,13",14,14,1,1.1692862510681152,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_838.md
839,13184,68729,"10,7,12,15,8,0,9,4,13,1,3,6,2,5,14,11",5,5,1,1.2505767345428467,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_839.md
840,13185,68730,"13,9,10,8,5,6,0,4,3,12,1,14,11,2,7,15",6,6,1,1.0826950073242188,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_840.md
841,13186,68731,"15,4,2,14,8,6,12,9,3,10,13,7,0,5,11,1",12,12,1,1.2002220153808594,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_841.md
842,13187,68732,"3,4,7,13,15,1,2,5,0,10,9,12,14,8,6,11",8,8,1,1.1298956871032715,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_842.md
843,13188,68733,"13,4,2,14,12,5,6,15,3,8,10,9,0,11,7,1",12,12,1,1.1820037364959717,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_843.md
844,13189,68734,"6,13,8,5,0,3,7,1,2,9,4,12,14,15,11,10",4,4,1,1.2314894199371338,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_844.md
845,13190,68735,"4,12,11,6,13,14,15,1,10,7,0,8,5,3,9,2",10,10,1,1.2214107513427734,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_845.md
846,13191,68736,"9,7,4,3,15,5,2,10,11,0,13,1,14,12,8,6",9,9,1,1.1690971851348877,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_846.md
847,13192,68737,"1,2,12,13,7,8,14,10,3,6,9,11,5,0,4,15",13,13,1,1.223526954650879,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_847.md
848,13193,68738,"5,0,10,6,13,14,15,11,7,4,8,1,3,9,12,2",1,1,1,1.1224205493927002,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_848.md
849,13194,68739,"8,13,4,5,3,12,6,9,7,10,2,1,0,11,15,14",12,12,1,1.1630563735961914,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_849.md
850,13195,68740,"0,8,3,5,1,7,11,2,6,14,10,15,12,9,4,13",0,0,1,1.0512909889221191,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_850.md
851,13196,68741,"7,14,5,2,3,8,11,0,6,1,15,12,9,10,13,4",7,7,1,1.2011117935180664,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_851.md
852,13197,68742,"10,12,11,0,3,5,2,1,14,6,7,9,4,8,15,13",3,3,1,1.32533597946167,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_852.md
853,13198,68743,"7,1,15,4,11,5,14,8,13,3,10,12,2,9,6,0",15,15,1,1.3895578384399414,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_853.md
854,13199,68744,"13,11,12,1,7,6,0,10,9,15,3,5,2,4,8,14",6,6,1,1.2339270114898682,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_854.md
855,13200,68745,"6,9,4,1,8,2,10,11,0,14,7,15,3,13,5,12",8,8,1,1.1827516555786133,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_855.md
856,13201,68746,"9,0,6,4,5,7,8,12,2,1,14,15,3,11,10,13",1,1,1,1.1335480213165283,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_856.md
857,13202,68747,"1,11,10,8,0,7,12,2,15,6,5,3,4,13,14,9",4,4,1,1.1473608016967773,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_857.md
858,13203,68748,"8,10,3,5,4,0,1,14,11,2,12,9,6,13,7,15",5,5,1,1.1615915298461914,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_858.md
859,13204,68749,"7,11,9,6,4,13,12,8,3,14,2,5,15,0,1,10",13,13,1,1.171025037765503,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_859.md
860,13205,68750,"10,8,12,0,4,14,11,1,15,6,9,2,13,5,7,3",3,3,1,1.1721348762512207,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_860.md
